fipscode,last,party,votepct
19145,Blankenship,CST,0.000931
19145,Pierce,NPD,0.000133
19145,King,Oth,0.0
19147,Trump,GOP,0.680808
19147,Biden,Dem,0.306869
19147,Jorgensen,Lib,0.008687
19147,Hawkins,Grn,0.001616
19147,West,NPD,0.00101
19147,Blankenship,CST,0.000606
19147,Pierce,NPD,0.000202
19147,King,Oth,0.000202
19147,De La Fuente,ALP,0.0
19149,Trump,GOP,0.740699
19149,Biden,Dem,0.246664
19149,Jorgensen,Lib,0.007907
19149,West,NPD,0.001694
19149,De La Fuente,ALP,0.000918
19149,Hawkins,Grn,0.000918
19149,King,Oth,0.000565
19149,Blankenship,CST,0.000494
19149,Pierce,NPD,0.000141
19151,Trump,GOP,0.740372
19151,Biden,Dem,0.244433
19151,Jorgensen,Lib,0.009693
19151,Blankenship,CST,0.002096
19151,West,NPD,0.001572
19151,Pierce,NPD,0.001048
19151,Hawkins,Grn,0.000524
19151,King,Oth,0.000262
19151,De La Fuente,ALP,0.0
19153,Trump,GOP,0.413968
19153,Biden,Dem,0.56688
19153,Jorgensen,Lib,0.012876
19153,West,NPD,0.002178
19153,Hawkins,Grn,0.001888
19153,De La Fuente,ALP,0.000826
19153,Blankenship,CST,0.000775
19153,King,Oth,0.000306
19153,Pierce,NPD,0.000302
19155,Trump,GOP,0.5751
19155,Biden,Dem,0.406998
19155,Jorgensen,Lib,0.012095
19155,Hawkins,Grn,0.002038
19155,West,NPD,0.001775
19155,Blankenship,CST,0.001227
19155,King,Oth,0.000307
19155,Pierce,NPD,0.000241
19155,De La Fuente,ALP,0.000219
19157,Trump,GOP,0.558771
19157,Biden,Dem,0.425326
19157,Jorgensen,Lib,0.00889
19157,Hawkins,Grn,0.002568
19157,Blankenship,CST,0.001877
19157,West,NPD,0.001383
19157,De La Fuente,ALP,0.000494
19157,Pierce,NPD,0.000395
19157,King,Oth,0.000296
19159,Trump,GOP,0.726736
19159,Biden,Dem,0.261817
19159,Jorgensen,Lib,0.006647
19159,Blankenship,CST,0.001846
19159,West,NPD,0.001108
19159,Hawkins,Grn,0.000739
19159,King,Oth,0.000739
19159,Pierce,NPD,0.000369
19159,De La Fuente,ALP,0.0
19161,Trump,GOP,0.734757
19161,Biden,Dem,0.251312
19161,Jorgensen,Lib,0.008504
19161,West,NPD,0.001809
19161,Blankenship,CST,0.001628
19161,Hawkins,Grn,0.001086
19161,De La Fuente,ALP,0.000362
19161,King,Oth,0.000362
19161,Pierce,NPD,0.000181
19163,Trump,GOP,0.473149
19163,Biden,Dem,0.508275
19163,Jorgensen,Lib,0.012175
19163,Hawkins,Grn,0.002264
19163,West,NPD,0.00196
19163,Blankenship,CST,0.00104
19163,De La Fuente,ALP,0.000552
19163,King,Oth,0.000347
19163,Pierce,NPD,0.000238
19165,Trump,GOP,0.692671
19165,Biden,Dem,0.288895
19165,Jorgensen,Lib,0.01224
19165,Blankenship,CST,0.00177
19165,West,NPD,0.001327
19165,Hawkins,Grn,0.001032
19165,King,Oth,0.000885
19165,Pierce,NPD,0.000737
19165,De La Fuente,ALP,0.000442
19167,Trump,GOP,0.827179
19167,Biden,Dem,0.159264
19167,Jorgensen,Lib,0.008968
19167,West,NPD,0.001424
19167,Hawkins,Grn,0.001213
19167,Blankenship,CST,0.001108
19167,De La Fuente,ALP,0.000475
19167,King,Oth,0.000264
19167,Pierce,NPD,0.000106
19169,Trump,GOP,0.400102
19169,Biden,Dem,0.573893
19169,Jorgensen,Lib,0.018176
19169,Hawkins,Grn,0.002892
19169,West,NPD,0.002616
19169,Blankenship,CST,0.001003
19169,De La Fuente,ALP,0.000708
19169,Pierce,NPD,0.000413
19169,King,Oth,0.000197
19171,Trump,GOP,0.587525
19171,Biden,Dem,0.3963
19171,Jorgensen,Lib,0.009639
19171,West,NPD,0.002327
19171,Hawkins,Grn,0.002105
19171,Blankenship,CST,0.001329
19171,King,Oth,0.000332
19171,De La Fuente,ALP,0.000222
19171,Pierce,NPD,0.000222
19173,Trump,GOP,0.759716
19173,Biden,Dem,0.230105
19173,Jorgensen,Lib,0.005244
19173,West,NPD,0.003085
19173,Blankenship,CST,0.000617
19173,King,Oth,0.000617
19173,De La Fuente,ALP,0.000308
19173,Hawkins,Grn,0.000308
19173,Pierce,NPD,0.0
19175,Trump,GOP,0.649814
19175,Biden,Dem,0.333982
19175,Jorgensen,Lib,0.009885
19175,West,NPD,0.001783
19175,Hawkins,Grn,0.00162
19175,De La Fuente,ALP,0.000972
19175,Blankenship,CST,0.000972
19175,King,Oth,0.000648
19175,Pierce,NPD,0.000324
19177,Trump,GOP,0.756349
19177,Biden,Dem,0.231481
19177,Jorgensen,Lib,0.006085
19177,West,NPD,0.001852
19177,Hawkins,Grn,0.001587
19177,Blankenship,CST,0.001323
19177,De La Fuente,ALP,0.000529
19177,King,Oth,0.000529
19177,Pierce,NPD,0.000265
19179,Trump,GOP,0.609492
19179,Biden,Dem,0.37283
19179,Jorgensen,Lib,0.01281
19179,West,NPD,0.001665
19179,Hawkins,Grn,0.001409
19179,Blankenship,CST,0.000897
19179,De La Fuente,ALP,0.000384
19179,Pierce,NPD,0.00032
19179,King,Oth,0.000192
19181,Trump,GOP,0.574484
19181,Biden,Dem,0.406229
19181,Jorgensen,Lib,0.013892
19181,Hawkins,Grn,0.001648
19181,West,NPD,0.001518
19181,Blankenship,CST,0.000969
19181,De La Fuente,ALP,0.000872
19181,King,Oth,0.000258
19181,Pierce,NPD,0.000129
19183,Trump,GOP,0.593529
19183,Biden,Dem,0.388335
19183,Jorgensen,Lib,0.012261
19183,West,NPD,0.002043
19183,Hawkins,Grn,0.001788
19183,Blankenship,CST,0.001107
19183,De La Fuente,ALP,0.000511
19183,Pierce,NPD,0.000341
19183,King,Oth,8.5e-05
19185,Trump,GOP,0.753464
19185,Biden,Dem,0.234289
19185,Jorgensen,Lib,0.006445
19185,West,NPD,0.001934
19185,Blankenship,CST,0.001611
19185,Hawkins,Grn,0.000967
19185,De La Fuente,ALP,0.000645
19185,Pierce,NPD,0.000322
19185,King,Oth,0.000322
19187,Trump,GOP,0.61484
19187,Biden,Dem,0.371726
19187,Jorgensen,Lib,0.007195
19187,West,NPD,0.003148
19187,Hawkins,Grn,0.001461
19187,De La Fuente,ALP,0.000562
19187,Blankenship,CST,0.000506
19187,Pierce,NPD,0.000281
19187,King,Oth,0.000281
19189,Trump,GOP,0.622921
19189,Biden,Dem,0.358763
19189,Jorgensen,Lib,0.012099
19189,West,NPD,0.002521
19189,Hawkins,Grn,0.001344
19189,Blankenship,CST,0.001008
19189,De La Fuente,ALP,0.000504
19189,Pierce,NPD,0.000504
19189,King,Oth,0.000336
19191,Trump,GOP,0.518029
19191,Biden,Dem,0.466683
19191,Jorgensen,Lib,0.009305
19191,Hawkins,Grn,0.001745
19191,West,NPD,0.001579
19191,Blankenship,CST,0.001246
19191,De La Fuente,ALP,0.000499
19191,Pierce,NPD,0.000499
19191,King,Oth,0.000415
19193,Trump,GOP,0.569733
19193,Biden,Dem,0.414062
19193,Jorgensen,Lib,0.00963
19193,Hawkins,Grn,0.002125
19193,West,NPD,0.00186
19193,Blankenship,CST,0.001218
19193,De La Fuente,ALP,0.000731
19193,Pierce,NPD,0.000398
19193,King,Oth,0.000244
19195,Trump,GOP,0.620299
19195,Biden,Dem,0.361577
19195,Jorgensen,Lib,0.008609
19195,West,NPD,0.003172
19195,De La Fuente,ALP,0.001812
19195,Blankenship,CST,0.001812
19195,Hawkins,Grn,0.001586
19195,Pierce,NPD,0.000906
19195,King,Oth,0.000227
19197,Trump,GOP,0.662608
19197,Biden,Dem,0.319769
19197,Jorgensen,Lib,0.011214
19197,West,NPD,0.003044
19197,Hawkins,Grn,0.000961
19197,De La Fuente,ALP,0.000801
19197,Pierce,NPD,0.000801
19197,King,Oth,0.000481
19197,Blankenship,CST,0.00032
16001,Trump,GOP,0.503873
16001,Biden,Dem,0.464704
16001,Jorgensen,Lib,0.020471
16001,West,Ind,0.004518
16001,Pierce,Ind,0.003373
16001,Blankenship,CST,0.001689
16001,De La Fuente,Ind,0.001372
16003,Trump,GOP,0.75058
16003,Biden,Dem,0.228538
16003,Jorgensen,Lib,0.013148
16003,Blankenship,CST,0.00232
16003,Pierce,Ind,0.00232
16003,West,Ind,0.001933
16003,De La Fuente,Ind,0.00116
16005,Trump,GOP,0.589867
16005,Biden,Dem,0.371198
16005,Jorgensen,Lib,0.023943
16005,Pierce,Ind,0.00536
16005,West,Ind,0.005183
16005,De La Fuente,Ind,0.00225
16005,Blankenship,CST,0.0022
16007,Trump,GOP,0.879035
16007,Biden,Dem,0.105581
16007,Jorgensen,Lib,0.007541
16007,West,Ind,0.003318
16007,Blankenship,CST,0.002413
16007,De La Fuente,Ind,0.001207
16007,Pierce,Ind,0.000905
16009,Trump,GOP,0.779811
16009,Biden,Dem,0.196461
16009,Jorgensen,Lib,0.011663
16009,West,Ind,0.00563
16009,Pierce,Ind,0.003418
16009,Blankenship,CST,0.00181
16009,De La Fuente,Ind,0.001207
16011,Trump,GOP,0.764903
16011,Biden,Dem,0.206241
16011,Jorgensen,Lib,0.015353
16011,West,Ind,0.005001
16011,Pierce,Ind,0.003251
16011,Blankenship,CST,0.002801
16011,De La Fuente,Ind,0.00245
16013,Trump,GOP,0.303409
16013,Biden,Dem,0.671157
16013,Jorgensen,Lib,0.012642
16013,West,Ind,0.003988
16013,Blankenship,CST,0.003537
16013,Pierce,Ind,0.002709
16013,De La Fuente,Ind,0.002559
16015,Trump,GOP,0.723029
16015,Biden,Dem,0.249793
16015,Jorgensen,Lib,0.0139
16015,West,Ind,0.006224
16015,Pierce,Ind,0.003112
16015,Blankenship,CST,0.00249
16015,De La Fuente,Ind,0.001452
16017,Trump,GOP,0.671996
16017,Biden,Dem,0.304006
16017,Jorgensen,Lib,0.01467
16017,West,Ind,0.003731
16017,Pierce,Ind,0.002195
16017,Blankenship,CST,0.002049
16017,De La Fuente,Ind,0.001354
16019,Trump,GOP,0.700157
16019,Biden,Dem,0.263987
16019,Jorgensen,Lib,0.023854
16019,West,Ind,0.004797
16019,Pierce,Ind,0.003445
16019,Blankenship,CST,0.002093
16019,De La Fuente,Ind,0.001667
16021,Trump,GOP,0.782037
16021,Biden,Dem,0.193252
16021,Jorgensen,Lib,0.012989
16021,Blankenship,CST,0.004594
16021,Pierce,Ind,0.002534
16021,West,Ind,0.002376
16021,De La Fuente,Ind,0.002218
16023,Trump,GOP,0.84947
16023,Biden,Dem,0.132862
16023,Jorgensen,Lib,0.007774
16023,Blankenship,CST,0.003534
16023,West,Ind,0.003534
16023,De La Fuente,Ind,0.001413
16023,Pierce,Ind,0.001413
16025,Trump,GOP,0.752226
16025,Biden,Dem,0.221068
16025,Jorgensen,Lib,0.010386
16025,Blankenship,CST,0.004451
16025,Pierce,Ind,0.004451
16025,West,Ind,0.004451
16025,De La Fuente,Ind,0.002967
16027,Trump,GOP,0.683099
16027,Biden,Dem,0.286263
16027,Jorgensen,Lib,0.018759
16027,West,Ind,0.003783
16027,Pierce,Ind,0.003374
16027,De La Fuente,Ind,0.002544
16027,Blankenship,CST,0.002179
16029,Trump,GOP,0.850703
16029,Biden,Dem,0.126171
16029,Jorgensen,Lib,0.012002
16029,Pierce,Ind,0.003513
16029,Blankenship,CST,0.00322
16029,West,Ind,0.002927
16029,De La Fuente,Ind,0.001464
16031,Trump,GOP,0.821165
16031,Biden,Dem,0.152041
16031,Jorgensen,Lib,0.012566
16031,West,Ind,0.004985
16031,Blankenship,CST,0.003946
16031,De La Fuente,Ind,0.0027
16031,Pierce,Ind,0.002596
16033,Trump,GOP,0.848875
16033,Biden,Dem,0.131833
16033,Jorgensen,Lib,0.012862
16033,Pierce,Ind,0.003215
16033,West,Ind,0.003215
16033,Blankenship,CST,0.0
16033,De La Fuente,Ind,0.0
16035,Trump,GOP,0.781399
16035,Biden,Dem,0.198461
16035,Jorgensen,Lib,0.010636
16035,Pierce,Ind,0.003621
16035,West,Ind,0.002716
16035,Blankenship,CST,0.002037
16035,De La Fuente,Ind,0.001131
16037,Trump,GOP,0.762687
16037,Biden,Dem,0.220153
16037,Jorgensen,Lib,0.006207
16037,West,Ind,0.004381
16037,Pierce,Ind,0.003651
16037,Blankenship,CST,0.002191
16037,De La Fuente,Ind,0.00073
16039,Trump,GOP,0.710044
16039,Biden,Dem,0.254875
16039,Jorgensen,Lib,0.022048
16039,West,Ind,0.004116
16039,Pierce,Ind,0.003822
16039,De La Fuente,Ind,0.003332
16039,Blankenship,CST,0.001764
16041,Trump,GOP,0.877101
16041,Biden,Dem,0.098589
16041,Jorgensen,Lib,0.013055
16041,Blankenship,CST,0.004202
16041,Pierce,Ind,0.004202
16041,West,Ind,0.001801
16041,De La Fuente,Ind,0.00105
16043,Trump,GOP,0.825718
16043,Biden,Dem,0.148534
16043,Jorgensen,Lib,0.013097
16043,West,Ind,0.004614
16043,Pierce,Ind,0.003572
16043,Blankenship,CST,0.002381
16043,De La Fuente,Ind,0.002084
16045,Trump,GOP,0.798454
16045,Biden,Dem,0.18106
16045,Jorgensen,Lib,0.012151
16045,West,Ind,0.003013
16045,Pierce,Ind,0.00241
16045,De La Fuente,Ind,0.001506
16045,Blankenship,CST,0.001406
16047,Trump,GOP,0.770083
16047,Biden,Dem,0.207603
16047,Jorgensen,Lib,0.011074
16047,West,Ind,0.003802
16047,Blankenship,CST,0.002645
16047,Pierce,Ind,0.002645
16047,De La Fuente,Ind,0.002149
16049,Trump,GOP,0.815039
16049,Biden,Dem,0.16257
16049,Jorgensen,Lib,0.012289
16049,Pierce,Ind,0.003645
16049,Blankenship,CST,0.002604
16049,West,Ind,0.002395
16049,De La Fuente,Ind,0.001458
16051,Trump,GOP,0.853665
16051,Biden,Dem,0.117195
16051,Jorgensen,Lib,0.01778
16051,Blankenship,CST,0.003528
16051,West,Ind,0.003104
16051,Pierce,Ind,0.002893
16051,De La Fuente,Ind,0.001834
16053,Trump,GOP,0.733999
16053,Biden,Dem,0.24232
16053,Jorgensen,Lib,0.012801
16053,West,Ind,0.00448
16053,Pierce,Ind,0.002944
16053,Blankenship,CST,0.002176
16053,De La Fuente,Ind,0.00128
16055,Trump,GOP,0.702348
16055,Biden,Dem,0.271743
16055,Jorgensen,Lib,0.017817
16055,West,Ind,0.002996
16055,Pierce,Ind,0.00218
16055,Blankenship,CST,0.00161
16055,De La Fuente,Ind,0.001308
16057,Trump,GOP,0.460476
16057,Biden,Dem,0.497618
16057,Jorgensen,Lib,0.029558
16057,West,Ind,0.006077
16057,Pierce,Ind,0.002625
16057,Blankenship,CST,0.001847
16057,De La Fuente,Ind,0.001799
16059,Trump,GOP,0.758126
16059,Biden,Dem,0.217813
16059,Jorgensen,Lib,0.016463
16059,Pierce,Ind,0.002322
16059,West,Ind,0.002111
16059,De La Fuente,Ind,0.001688
16059,Blankenship,CST,0.001477
16061,Trump,GOP,0.796257
16061,Biden,Dem,0.186631
16061,Jorgensen,Lib,0.008556
16061,Blankenship,CST,0.003743
16061,Pierce,Ind,0.002139
16061,West,Ind,0.001604
16061,De La Fuente,Ind,0.00107
16063,Trump,GOP,0.757216
16063,Biden,Dem,0.213402
16063,Jorgensen,Lib,0.010825
16063,West,Ind,0.007216
16063,Pierce,Ind,0.006186
16063,Blankenship,CST,0.003093
16063,De La Fuente,Ind,0.002062
16065,Trump,GOP,0.792368
16065,Biden,Dem,0.155797
16065,Jorgensen,Lib,0.037634
16065,West,Ind,0.004383
16065,Blankenship,CST,0.003799
16065,Pierce,Ind,0.00374
16065,De La Fuente,Ind,0.002279
16067,Trump,GOP,0.783811
16067,Biden,Dem,0.19392
16067,Jorgensen,Lib,0.010885
16067,West,Ind,0.00538
16067,Pierce,Ind,0.002377
16067,De La Fuente,Ind,0.002252
16067,Blankenship,CST,0.001376
16069,Trump,GOP,0.65522
16069,Biden,Dem,0.318882
16069,Jorgensen,Lib,0.014117
16069,West,Ind,0.005008
16069,Pierce,Ind,0.003195
16069,Blankenship,CST,0.00186
16069,De La Fuente,Ind,0.001717
16071,Trump,GOP,0.876377
16071,Biden,Dem,0.101591
16071,Jorgensen,Lib,0.011016
16071,West,Ind,0.00408
16071,Blankenship,CST,0.003672
16071,Pierce,Ind,0.002448
16071,De La Fuente,Ind,0.000816
16073,Trump,GOP,0.805356
16073,Biden,Dem,0.172079
16073,Jorgensen,Lib,0.01202
16073,Pierce,Ind,0.003163
16073,Blankenship,CST,0.002952
16073,West,Ind,0.002531
16073,De La Fuente,Ind,0.001898
16075,Trump,GOP,0.784734
16075,Biden,Dem,0.191357
16075,Jorgensen,Lib,0.014699
16075,Pierce,Ind,0.003099
16075,West,Ind,0.002922
16075,Blankenship,CST,0.001948
16075,De La Fuente,Ind,0.00124
16077,Trump,GOP,0.688354
16077,Biden,Dem,0.281392
16077,Jorgensen,Lib,0.013338
16077,Pierce,Ind,0.00488
16077,West,Ind,0.004554
16077,Blankenship,CST,0.004229
16077,De La Fuente,Ind,0.003253
16079,Trump,GOP,0.696975
16079,Biden,Dem,0.279881
16079,Jorgensen,Lib,0.011737
16079,West,Ind,0.003802
16079,Pierce,Ind,0.003637
16079,Blankenship,CST,0.002314
16079,De La Fuente,Ind,0.001653
16081,Trump,GOP,0.450291
16081,Biden,Dem,0.522767
16081,Jorgensen,Lib,0.017173
16081,West,Ind,0.006145
16081,Pierce,Ind,0.002678
16081,De La Fuente,Ind,0.000788
16081,Blankenship,CST,0.000158
16083,Trump,GOP,0.709487
16083,Biden,Dem,0.257281
16083,Jorgensen,Lib,0.021095
16083,West,Ind,0.004356
16083,Pierce,Ind,0.003589
16083,Blankenship,CST,0.002247
16083,De La Fuente,Ind,0.001945
16085,Trump,GOP,0.558828
16085,Biden,Dem,0.421351
16085,Jorgensen,Lib,0.010336
16085,West,Ind,0.004247
16085,Pierce,Ind,0.002973
16085,De La Fuente,Ind,0.001274
16085,Blankenship,CST,0.000991
16087,Trump,GOP,0.77732
16087,Biden,Dem,0.200786
16087,Jorgensen,Lib,0.010666
16087,Pierce,Ind,0.004678
16087,West,Ind,0.002994
16087,Blankenship,CST,0.002433
16087,De La Fuente,Ind,0.001123
17001,Biden,Dem,0.257494
17001,Trump,GOP,0.722403
17001,Jorgensen,Lib,0.014406
17001,Hawkins,Grn,0.003042
17001,Carroll,ASP,0.001909
17001,La Riva,PSL,0.000746
17003,Biden,Dem,0.425516
17003,Trump,GOP,0.567609
17003,Jorgensen,Lib,0.002674
17003,La Riva,PSL,0.002292
17003,Hawkins,Grn,0.00191
17003,Carroll,ASP,0.0
17005,Biden,Dem,0.280943
17005,Trump,GOP,0.690693
17005,Jorgensen,Lib,0.019401
17005,Hawkins,Grn,0.005034
17005,Carroll,ASP,0.002701
17005,La Riva,PSL,0.001228
17007,Biden,Dem,0.422035
17007,Trump,GOP,0.555787
17007,Jorgensen,Lib,0.014412
17007,Hawkins,Grn,0.005845
17007,Carroll,ASP,0.001041
17007,La Riva,PSL,0.000881
17009,Biden,Dem,0.192781
17009,Trump,GOP,0.765966
17009,Jorgensen,Lib,0.018643
17009,Carroll,ASP,0.01547
17009,Hawkins,Grn,0.003967
17009,La Riva,PSL,0.003173
17011,Biden,Dem,0.382528
17011,Trump,GOP,0.597166
17011,Jorgensen,Lib,0.011988
17011,Hawkins,Grn,0.005449
17011,Carroll,ASP,0.002122
17011,La Riva,PSL,0.000746
17013,Biden,Dem,0.244228
17013,Trump,GOP,0.738095
17013,Jorgensen,Lib,0.012987
17013,Hawkins,Grn,0.002886
17013,Carroll,ASP,0.001443
17013,La Riva,PSL,0.000361
17015,Biden,Dem,0.342473
17015,Trump,GOP,0.636216
17015,Jorgensen,Lib,0.013833
17015,Hawkins,Grn,0.00486
17015,Carroll,ASP,0.001371
17015,La Riva,PSL,0.001246
17017,Biden,Dem,0.303743
17017,Trump,GOP,0.681775
17017,Jorgensen,Lib,0.009404
17017,Hawkins,Grn,0.003197
17017,Carroll,ASP,0.001128
17017,La Riva,PSL,0.000752
17019,Biden,Dem,0.600377
17019,Trump,GOP,0.371218
17019,Jorgensen,Lib,0.015854
17019,Hawkins,Grn,0.007059
17019,Carroll,ASP,0.00303
17019,La Riva,PSL,0.002462
17021,Biden,Dem,0.267527
17021,Trump,GOP,0.713589
17021,Jorgensen,Lib,0.01296
17021,Hawkins,Grn,0.004011
17021,Carroll,ASP,0.001419
17021,La Riva,PSL,0.000494
17023,Biden,Dem,0.23854
17023,Trump,GOP,0.745183
17023,Jorgensen,Lib,0.01137
17023,Hawkins,Grn,0.003232
17023,Carroll,ASP,0.001077
17023,La Riva,PSL,0.000598
17025,Biden,Dem,0.163956
17025,Trump,GOP,0.817456
17025,Jorgensen,Lib,0.01278
17025,Hawkins,Grn,0.003776
17025,Carroll,ASP,0.001452
17025,La Riva,PSL,0.000581
17027,Biden,Dem,0.234377
17027,Trump,GOP,0.746166
17027,Jorgensen,Lib,0.013459
17027,Hawkins,Grn,0.004017
17027,Carroll,ASP,0.0012
17027,La Riva,PSL,0.000782
17029,Biden,Dem,0.356852
17029,Trump,GOP,0.620941
17029,Jorgensen,Lib,0.013536
17029,Hawkins,Grn,0.005839
17029,Carroll,ASP,0.001548
17029,La Riva,PSL,0.001283
17031,Biden,Dem,0.743506
17031,Trump,GOP,0.240488
17031,Jorgensen,Lib,0.007606
17031,Hawkins,Grn,0.005289
17031,La Riva,PSL,0.001782
17031,Carroll,ASP,0.001329
17033,Biden,Dem,0.233634
17033,Trump,GOP,0.747268
17033,Jorgensen,Lib,0.012626
17033,Hawkins,Grn,0.004562
17033,La Riva,PSL,0.001061
17033,Carroll,ASP,0.000849
17035,Biden,Dem,0.19585
17035,Trump,GOP,0.789058
17035,Jorgensen,Lib,0.010804
17035,Hawkins,Grn,0.003601
17035,Carroll,ASP,0.000514
17035,La Riva,PSL,0.000171
17037,Biden,Dem,0.515339
17037,Trump,GOP,0.458082
17037,Jorgensen,Lib,0.016374
17037,Hawkins,Grn,0.006922
17037,Carroll,ASP,0.002154
17037,La Riva,PSL,0.001129
17039,Biden,Dem,0.273056
17039,Trump,GOP,0.701894
17039,Jorgensen,Lib,0.017323
17039,Hawkins,Grn,0.005857
17039,Carroll,ASP,0.001496
17039,La Riva,PSL,0.000374
17041,Biden,Dem,0.267224
17041,Trump,GOP,0.712634
17041,Jorgensen,Lib,0.013619
17041,Hawkins,Grn,0.004921
17041,Carroll,ASP,0.001144
17041,La Riva,PSL,0.000458
17043,Biden,Dem,0.579763
17043,Trump,GOP,0.399145
17043,Jorgensen,Lib,0.012883
17043,Hawkins,Grn,0.005133
17043,Carroll,ASP,0.002299
17043,La Riva,PSL,0.000777
17045,Biden,Dem,0.230234
17045,Trump,GOP,0.755612
17045,Jorgensen,Lib,0.009151
17045,Hawkins,Grn,0.003416
17045,Carroll,ASP,0.000976
17045,La Riva,PSL,0.00061
17047,Biden,Dem,0.144979
17047,Trump,GOP,0.841652
17047,Jorgensen,Lib,0.00921
17047,Hawkins,Grn,0.002674
17047,La Riva,PSL,0.000891
17047,Carroll,ASP,0.000594
17049,Biden,Dem,0.195076
17049,Trump,GOP,0.787758
17049,Jorgensen,Lib,0.012179
17049,Hawkins,Grn,0.003097
17049,Carroll,ASP,0.001417
17049,La Riva,PSL,0.000472
17051,Biden,Dem,0.181637
17051,Trump,GOP,0.801253
17051,Jorgensen,Lib,0.01124
17051,Hawkins,Grn,0.003581
17051,Carroll,ASP,0.001592
17051,La Riva,PSL,0.000696
17053,Biden,Dem,0.252265
17053,Trump,GOP,0.726018
17053,Jorgensen,Lib,0.014382
17053,Hawkins,Grn,0.005609
17053,Carroll,ASP,0.001438
17053,La Riva,PSL,0.000288
17055,Biden,Dem,0.255557
17055,Trump,GOP,0.731343
17055,Jorgensen,Lib,0.00757
17055,Hawkins,Grn,0.004402
17055,Carroll,ASP,0.000644
17055,La Riva,PSL,0.000483
17057,Biden,Dem,0.389915
17057,Trump,GOP,0.591618
17057,Jorgensen,Lib,0.010733
17057,Hawkins,Grn,0.005516
17057,Carroll,ASP,0.001319
17057,La Riva,PSL,0.000899
17059,Biden,Dem,0.23261
17059,Trump,GOP,0.755049
17059,Jorgensen,Lib,0.006731
17059,Hawkins,Grn,0.00374
17059,La Riva,PSL,0.001122
17059,Carroll,ASP,0.000748
17061,Biden,Dem,0.216637
17061,Trump,GOP,0.766019
17061,Jorgensen,Lib,0.011241
17061,Hawkins,Grn,0.003372
17061,Carroll,ASP,0.001767
17061,La Riva,PSL,0.000964
17063,Biden,Dem,0.360659
17063,Trump,GOP,0.619071
17063,Jorgensen,Lib,0.013338
17063,Hawkins,Grn,0.004683
17063,Carroll,ASP,0.001274
17063,La Riva,PSL,0.000974
17065,Biden,Dem,0.190962
17065,Trump,GOP,0.795365
17065,Jorgensen,Lib,0.009502
17065,Hawkins,Grn,0.002549
17065,La Riva,PSL,0.000927
17065,Carroll,ASP,0.000695
17067,Biden,Dem,0.246723
17067,Trump,GOP,0.736012
17067,Jorgensen,Lib,0.01215
17067,Hawkins,Grn,0.00373
17067,La Riva,PSL,0.000853
17067,Carroll,ASP,0.000533
17069,Biden,Dem,0.207678
17069,Trump,GOP,0.782146
17069,Jorgensen,Lib,0.006475
17069,Hawkins,Grn,0.003238
17069,La Riva,PSL,0.000463
17069,Carroll,ASP,0.0
17071,Biden,Dem,0.325473
17071,Trump,GOP,0.65643
17071,Jorgensen,Lib,0.013436
17071,Hawkins,Grn,0.003016
17071,Carroll,ASP,0.001097
17071,La Riva,PSL,0.000548
17073,Biden,Dem,0.382173
17073,Trump,GOP,0.59684
17073,Jorgensen,Lib,0.014394
17073,Hawkins,Grn,0.004252
17073,Carroll,ASP,0.001677
17073,La Riva,PSL,0.000663
17075,Biden,Dem,0.207359
17075,Trump,GOP,0.775599
17075,Jorgensen,Lib,0.010482
17075,Hawkins,Grn,0.004564
17075,Carroll,ASP,0.001711
17075,La Riva,PSL,0.000285
17077,Biden,Dem,0.493795
17077,Trump,GOP,0.480943
17077,Jorgensen,Lib,0.013735
17077,Hawkins,Grn,0.008568
17077,Carroll,ASP,0.001502
17077,La Riva,PSL,0.001457
17079,Biden,Dem,0.180595
17079,Trump,GOP,0.805954
17079,Jorgensen,Lib,0.009505
17079,Hawkins,Grn,0.003049
17079,Carroll,ASP,0.000717
17079,La Riva,PSL,0.000179
17081,Biden,Dem,0.264767
17081,Trump,GOP,0.716847
17081,Jorgensen,Lib,0.012296
17081,Hawkins,Grn,0.004424
17081,Carroll,ASP,0.000919
17081,La Riva,PSL,0.000747
17083,Biden,Dem,0.248052
17083,Trump,GOP,0.729832
17083,Jorgensen,Lib,0.016922
17083,Hawkins,Grn,0.00377
17083,Carroll,ASP,0.000838
17083,La Riva,PSL,0.000586
17085,Biden,Dem,0.408884
17085,Trump,GOP,0.573509
17085,Jorgensen,Lib,0.010004
17085,Hawkins,Grn,0.004882
17085,La Riva,PSL,0.001441
17085,Carroll,ASP,0.001281
17087,Biden,Dem,0.199006
17087,Trump,GOP,0.785925
17087,Jorgensen,Lib,0.008234
17087,Hawkins,Grn,0.005748
17087,La Riva,PSL,0.000621
17087,Carroll,ASP,0.000466
17089,Biden,Dem,0.561392
17089,Trump,GOP,0.41738
17089,Jorgensen,Lib,0.012413
17089,Hawkins,Grn,0.00518
17089,Carroll,ASP,0.002342
17089,La Riva,PSL,0.001294
17091,Biden,Dem,0.406216
17091,Trump,GOP,0.571761
17091,Jorgensen,Lib,0.016112
17091,Hawkins,Grn,0.003828
17091,Carroll,ASP,0.001202
17091,La Riva,PSL,0.000882
17093,Biden,Dem,0.518485
17093,Trump,GOP,0.461021
17093,Jorgensen,Lib,0.012662
17093,Hawkins,Grn,0.005221
17093,Carroll,ASP,0.001594
17093,La Riva,PSL,0.001016
